country,date,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days,rank
Belarus,2020-02-22,0,0,0.0,0.0,5
Kuwait,2020-02-22,0,0,0.0,0.0,5
New_Zealand,2020-02-22,0,0,0.0,0.0,5
Croatia,2020-02-22,0,0,0.0,0.0,5
Nigeria,2020-02-22,0,0,0.0,0.0,5
Italy,2020-02-22,0,0,0.0,0.0,5
Sri_Lanka,2020-02-22,0,0,0.0,0.0,5
Lithuania,2020-02-22,0,0,0.0,0.0,5
Norway,2020-02-22,0,0,0.0,0.0,5
Spain,2020-02-22,0,0,0.0,0.0,5
Czechia,2020-02-22,0,0,0.0,0.0,5
Denmark,2020-02-22,0,0,0.0,0.0,5
Iran,2020-02-22,0,0,0.0,0.0,5
Ireland,2020-02-22,0,0,0.0,0.0,5
Monaco,2020-02-22,0,0,0.0,0.0,5
United_States_of_America,2020-02-22,3,0,0.0,0.0,5
Iceland,2020-02-22,0,0,0.0,0.0,5
Israel,2020-02-22,0,0,0.0,0.0,5
Oman,2020-02-22,0,0,0.0,0.0,5
Mexico,2020-02-22,1,0,0.0,0.0,5
Estonia,2020-02-22,0,0,0.0,0.0,5
Georgia,2020-02-22,0,0,0.0,0.0,5
Indonesia,2020-02-22,0,0,0.0,0.0,5
Azerbaijan,2020-02-22,0,0,0.0,0.0,5
United_Arab_Emirates,2020-02-22,2,0,0.0,0.0,5
Armenia,2020-02-22,0,0,0.0,0.0,5
Switzerland,2020-02-22,0,0,0.0,0.0,5
United_Kingdom,2020-02-22,2,0,0.0,0.0,5
Canada,2020-02-22,1,0,0.0,0.0,5
Brazil,2020-02-22,0,0,0.0,0.0,5
Lebanon,2020-02-22,0,0,0.0,0.0,5
North_Macedonia,2020-02-22,0,0,0.0,0.0,5
Luxembourg,2020-02-22,0,0,0.0,0.0,5
Australia,2020-02-22,1,0,0.0,0.0,5
Romania,2020-02-22,0,0,0.0,0.0,5
Austria,2020-02-22,0,0,0.0,0.0,5
Dominican_Republic,2020-02-22,0,0,0.0,0.0,5
Nepal,2020-02-22,0,0,0.0,0.0,5
Egypt,2020-02-22,1,0,0.0,0.0,5
Bahrain,2020-02-22,0,0,0.0,0.0,5
Pakistan,2020-02-22,0,0,0.0,0.0,5
Vietnam,2020-02-22,2,0,0.0,0.0,5
Netherlands,2020-02-22,0,0,0.0,0.0,5
Japan,2020-02-23,34,4,4.0,16.666666666666675,1
Cases_on_an_international_conveyance_Japan,2020-02-23,285,40,40.0,11.99999999999999,2
Singapore,2020-02-23,32,4,4.0,3.703703703703698,3
China,2020-02-23,30412,4344,4344.0,3.608300112439955,4
Russia,2020-02-23,0,0,0.0,0.0,5
Sweden,2020-02-23,0,0,0.0,0.0,5
Philippines,2020-02-23,0,0,0.0,0.0,5
Iraq,2020-02-23,0,0,0.0,0.0,5
Germany,2020-02-23,2,0,0.0,0.0,5
Afghanistan,2020-02-23,0,0,0.0,0.0,5
Cambodia,2020-02-23,0,0,0.0,0.0,5
San_Marino,2020-02-23,0,0,0.0,0.0,5
France,2020-02-23,1,0,0.0,0.0,5
Greece,2020-02-23,0,0,0.0,0.0,5
Algeria,2020-02-23,0,0,0.0,0.0,5
Belgium,2020-02-23,0,0,0.0,0.0,5
Ecuador,2020-02-23,0,0,0.0,0.0,5
Qatar,2020-02-23,0,0,0.0,0.0,5
Finland,2020-02-23,0,0,0.0,0.0,5
India,2020-02-23,0,0,0.0,0.0,5
Belarus,2020-02-23,0,0,0.0,0.0,5
Kuwait,2020-02-23,0,0,0.0,0.0,5
New_Zealand,2020-02-23,0,0,0.0,0.0,5
Croatia,2020-02-23,0,0,0.0,0.0,5
Nigeria,2020-02-23,0,0,0.0,0.0,5
Italy,2020-02-23,0,0,0.0,0.0,5
Sri_Lanka,2020-02-23,0,0,0.0,0.0,5
Lithuania,2020-02-23,0,0,0.0,0.0,5
Norway,2020-02-23,0,0,0.0,0.0,5
Spain,2020-02-23,0,0,0.0,0.0,5
Czechia,2020-02-23,0,0,0.0,0.0,5
Denmark,2020-02-23,0,0,0.0,0.0,5
Iran,2020-02-23,0,0,0.0,0.0,5
Ireland,2020-02-23,0,0,0.0,0.0,5
Monaco,2020-02-23,0,0,0.0,0.0,5
United_States_of_America,2020-02-23,3,0,0.0,0.0,5
Iceland,2020-02-23,0,0,0.0,0.0,5
Israel,2020-02-23,0,0,0.0,0.0,5
Oman,2020-02-23,0,0,0.0,0.0,5
Mexico,2020-02-23,1,0,0.0,0.0,5
Estonia,2020-02-23,0,0,0.0,0.0,5
Georgia,2020-02-23,0,0,0.0,0.0,5
Indonesia,2020-02-23,0,0,0.0,0.0,5
Azerbaijan,2020-02-23,0,0,0.0,0.0,5
United_Arab_Emirates,2020-02-23,2,0,0.0,0.0,5
Armenia,2020-02-23,0,0,0.0,0.0,5
Switzerland,2020-02-23,0,0,0.0,0.0,5
United_Kingdom,2020-02-23,2,0,0.0,0.0,5
Canada,2020-02-23,1,0,0.0,0.0,5
Brazil,2020-02-23,0,0,0.0,0.0,5
Lebanon,2020-02-23,0,0,0.0,0.0,5
North_Macedonia,2020-02-23,0,0,0.0,0.0,5
Luxembourg,2020-02-23,0,0,0.0,0.0,5
Australia,2020-02-23,1,0,0.0,0.0,5
Romania,2020-02-23,0,0,0.0,0.0,5
Austria,2020-02-23,0,0,0.0,0.0,5
Dominican_Republic,2020-02-23,0,0,0.0,0.0,5
Nepal,2020-02-23,0,0,0.0,0.0,5
Egypt,2020-02-23,1,0,0.0,0.0,5
Bahrain,2020-02-23,0,0,0.0,0.0,5
Pakistan,2020-02-23,0,0,0.0,0.0,5
Vietnam,2020-02-23,2,0,0.0,0.0,5
Netherlands,2020-02-23,0,0,0.0,0.0,5
Japan,2020-02-24,85,12,5.142857142857143,28.57142857142858,1
Cases_on_an_international_conveyance_Japan,2020-02-24,336,48,41.142857142857146,2.857142857142869,2
Russia,2020-02-24,0,0,0.0,0.0,3
Sweden,2020-02-24,0,0,0.0,0.0,3
Philippines,2020-02-24,0,0,0.0,0.0,3
Malaysia,2020-02-24,0,0,0.0,0.0,3
Iraq,2020-02-24,0,0,0.0,0.0,3
Germany,2020-02-24,0,0,0.0,0.0,3
Afghanistan,2020-02-24,0,0,0.0,0.0,3
Cambodia,2020-02-24,0,0,0.0,0.0,3
San_Marino,2020-02-24,0,0,0.0,0.0,3
France,2020-02-24,0,0,0.0,0.0,3
Greece,2020-02-24,0,0,0.0,0.0,3
Taiwan,2020-02-24,8,1,0.14285714285714285,0.0,3
Algeria,2020-02-24,0,0,0.0,0.0,3
Belgium,2020-02-24,0,0,0.0,0.0,3
Ecuador,2020-02-24,0,0,0.0,0.0,3
Qatar,2020-02-24,0,0,0.0,0.0,3
Finland,2020-02-24,0,0,0.0,0.0,3
India,2020-02-24,0,0,0.0,0.0,3
Belarus,2020-02-24,0,0,0.0,0.0,3
Kuwait,2020-02-24,3,0,0.0,0.0,3
New_Zealand,2020-02-24,0,0,0.0,0.0,3
Croatia,2020-02-24,0,0,0.0,0.0,3
Nigeria,2020-02-24,0,0,0.0,0.0,3
Italy,2020-02-24,129,18,2.5714285714285716,0.0,3
Sri_Lanka,2020-02-24,0,0,0.0,0.0,3
Lithuania,2020-02-24,0,0,0.0,0.0,3
Norway,2020-02-24,0,0,0.0,0.0,3
Spain,2020-02-24,0,0,0.0,0.0,3
Czechia,2020-02-24,0,0,0.0,0.0,3
South_Korea,2020-02-24,732,104,14.857142857142858,0.0,3
Denmark,2020-02-24,0,0,0.0,0.0,3
Iran,2020-02-24,43,6,0.8571428571428571,0.0,3
Ireland,2020-02-24,0,0,0.0,0.0,3
Thailand,2020-02-24,1,0,0.0,0.0,3
Monaco,2020-02-24,0,0,0.0,0.0,3
United_States_of_America,2020-02-24,20,2,0.2857142857142857,0.0,3
Iceland,2020-02-24,0,0,0.0,0.0,3
Israel,2020-02-24,2,0,0.0,0.0,3
Oman,2020-02-24,0,0,0.0,0.0,3
Mexico,2020-02-24,1,0,0.0,0.0,3
Estonia,2020-02-24,0,0,0.0,0.0,3
Georgia,2020-02-24,0,0,0.0,0.0,3
Indonesia,2020-02-24,0,0,0.0,0.0,3
Azerbaijan,2020-02-24,0,0,0.0,0.0,3
United_Arab_Emirates,2020-02-24,4,0,0.0,0.0,3
Armenia,2020-02-24,0,0,0.0,0.0,3
Switzerland,2020-02-24,0,0,0.0,0.0,3
United_Kingdom,2020-02-24,1,0,0.0,0.0,3
Canada,2020-02-24,1,0,0.0,0.0,3
Brazil,2020-02-24,0,0,0.0,0.0,3
Lebanon,2020-02-24,1,0,0.0,0.0,3
North_Macedonia,2020-02-24,0,0,0.0,0.0,3
Luxembourg,2020-02-24,0,0,0.0,0.0,3
Australia,2020-02-24,7,1,0.14285714285714285,0.0,3
Romania,2020-02-24,0,0,0.0,0.0,3
Austria,2020-02-24,0,0,0.0,0.0,3
Dominican_Republic,2020-02-24,0,0,0.0,0.0,3
Nepal,2020-02-24,0,0,0.0,0.0,3
Egypt,2020-02-24,0,0,0.0,0.0,3
Bahrain,2020-02-24,1,0,0.0,0.0,3
Pakistan,2020-02-24,0,0,0.0,0.0,3
Vietnam,2020-02-24,0,0,0.0,0.0,3
Netherlands,2020-02-24,0,0,0.0,0.0,3
Taiwan,2020-02-25,8,1,0.2857142857142857,100.0,1
Italy,2020-02-25,129,18,5.142857142857143,100.0,1
South_Korea,2020-02-25,732,104,29.714285714285715,100.0,1
Iran,2020-02-25,43,6,1.7142857142857142,100.0,1
United_States_of_America,2020-02-25,20,2,0.5714285714285714,100.0,1
Australia,2020-02-25,7,1,0.2857142857142857,100.0,1
Japan,2020-02-25,85,12,6.285714285714286,22.22222222222221,7
Cases_on_an_international_conveyance_Japan,2020-02-25,336,48,42.285714285714285,2.777777777777768,8
Russia,2020-02-25,0,0,0.0,0.0,9
Sweden,2020-02-25,0,0,0.0,0.0,9
Philippines,2020-02-25,0,0,0.0,0.0,9
Malaysia,2020-02-25,0,0,0.0,0.0,9
Iraq,2020-02-25,0,0,0.0,0.0,9
Germany,2020-02-25,0,0,0.0,0.0,9
Afghanistan,2020-02-25,0,0,0.0,0.0,9
Cambodia,2020-02-25,0,0,0.0,0.0,9
San_Marino,2020-02-25,0,0,0.0,0.0,9
France,2020-02-25,0,0,0.0,0.0,9
Greece,2020-02-25,0,0,0.0,0.0,9
Algeria,2020-02-25,0,0,0.0,0.0,9
Belgium,2020-02-25,0,0,0.0,0.0,9
Ecuador,2020-02-25,0,0,0.0,0.0,9
Qatar,2020-02-25,0,0,0.0,0.0,9
Finland,2020-02-25,0,0,0.0,0.0,9
India,2020-02-25,0,0,0.0,0.0,9
Belarus,2020-02-25,0,0,0.0,0.0,9
Kuwait,2020-02-25,3,0,0.0,0.0,9
New_Zealand,2020-02-25,0,0,0.0,0.0,9
Croatia,2020-02-25,0,0,0.0,0.0,9
Nigeria,2020-02-25,0,0,0.0,0.0,9
Sri_Lanka,2020-02-25,0,0,0.0,0.0,9
Lithuania,2020-02-25,0,0,0.0,0.0,9
Norway,2020-02-25,0,0,0.0,0.0,9
Spain,2020-02-25,0,0,0.0,0.0,9
Czechia,2020-02-25,0,0,0.0,0.0,9
Denmark,2020-02-25,0,0,0.0,0.0,9
Ireland,2020-02-25,0,0,0.0,0.0,9
Thailand,2020-02-25,1,0,0.0,0.0,9
Monaco,2020-02-25,0,0,0.0,0.0,9
Iceland,2020-02-25,0,0,0.0,0.0,9
Israel,2020-02-25,2,0,0.0,0.0,9
Oman,2020-02-25,0,0,0.0,0.0,9
Mexico,2020-02-25,1,0,0.0,0.0,9
Estonia,2020-02-25,0,0,0.0,0.0,9
Georgia,2020-02-25,0,0,0.0,0.0,9
Indonesia,2020-02-25,0,0,0.0,0.0,9
Azerbaijan,2020-02-25,0,0,0.0,0.0,9
United_Arab_Emirates,2020-02-25,4,0,0.0,0.0,9
Armenia,2020-02-25,0,0,0.0,0.0,9
Switzerland,2020-02-25,0,0,0.0,0.0,9
United_Kingdom,2020-02-25,1,0,0.0,0.0,9
Canada,2020-02-25,1,0,0.0,0.0,9
Brazil,2020-02-25,0,0,0.0,0.0,9
Lebanon,2020-02-25,1,0,0.0,0.0,9
North_Macedonia,2020-02-25,0,0,0.0,0.0,9
Luxembourg,2020-02-25,0,0,0.0,0.0,9
Romania,2020-02-25,0,0,0.0,0.0,9
Austria,2020-02-25,0,0,0.0,0.0,9
Dominican_Republic,2020-02-25,0,0,0.0,0.0,9
Nepal,2020-02-25,0,0,0.0,0.0,9
Egypt,2020-02-25,0,0,0.0,0.0,9
Bahrain,2020-02-25,1,0,0.0,0.0,9
Pakistan,2020-02-25,0,0,0.0,0.0,9
Vietnam,2020-02-25,0,0,0.0,0.0,9
Netherlands,2020-02-25,0,0,0.0,0.0,9
Iran,2020-02-26,43,6,2.5714285714285716,50.00000000000002,1
Taiwan,2020-02-26,8,1,0.42857142857142855,50.0,2
Italy,2020-02-26,129,18,7.714285714285714,50.0,2
United_States_of_America,2020-02-26,20,2,0.8571428571428571,50.0,2
Australia,2020-02-26,7,1,0.42857142857142855,50.0,2
South_Korea,2020-02-26,732,104,44.57142857142857,49.99999999999998,6
Japan,2020-02-26,85,12,7.428571428571429,18.181818181818187,7
Cases_on_an_international_conveyance_Japan,2020-02-26,336,48,43.42857142857143,2.7027027027027195,8
Russia,2020-02-26,0,0,0.0,0.0,9
Sweden,2020-02-26,0,0,0.0,0.0,9
Philippines,2020-02-26,0,0,0.0,0.0,9
Malaysia,2020-02-26,0,0,0.0,0.0,9
Iraq,2020-02-26,0,0,0.0,0.0,9
Germany,2020-02-26,0,0,0.0,0.0,9
Afghanistan,2020-02-26,0,0,0.0,0.0,9
Cambodia,2020-02-26,0,0,0.0,0.0,9
San_Marino,2020-02-26,0,0,0.0,0.0,9
France,2020-02-26,0,0,0.0,0.0,9
Greece,2020-02-26,0,0,0.0,0.0,9
Algeria,2020-02-26,0,0,0.0,0.0,9
Belgium,2020-02-26,0,0,0.0,0.0,9
Ecuador,2020-02-26,0,0,0.0,0.0,9
Qatar,2020-02-26,0,0,0.0,0.0,9
Finland,2020-02-26,0,0,0.0,0.0,9
India,2020-02-26,0,0,0.0,0.0,9
Belarus,2020-02-26,0,0,0.0,0.0,9
Kuwait,2020-02-26,3,0,0.0,0.0,9
New_Zealand,2020-02-26,0,0,0.0,0.0,9
Croatia,2020-02-26,0,0,0.0,0.0,9
Nigeria,2020-02-26,0,0,0.0,0.0,9
Sri_Lanka,2020-02-26,0,0,0.0,0.0,9
Lithuania,2020-02-26,0,0,0.0,0.0,9
Norway,2020-02-26,0,0,0.0,0.0,9
Spain,2020-02-26,0,0,0.0,0.0,9
Czechia,2020-02-26,0,0,0.0,0.0,9
Denmark,2020-02-26,0,0,0.0,0.0,9
Ireland,2020-02-26,0,0,0.0,0.0,9
Thailand,2020-02-26,1,0,0.0,0.0,9
Monaco,2020-02-26,0,0,0.0,0.0,9
Iceland,2020-02-26,0,0,0.0,0.0,9
Israel,2020-02-26,2,0,0.0,0.0,9
Oman,2020-02-26,0,0,0.0,0.0,9
Mexico,2020-02-26,1,0,0.0,0.0,9
Estonia,2020-02-26,0,0,0.0,0.0,9
Georgia,2020-02-26,0,0,0.0,0.0,9
Indonesia,2020-02-26,0,0,0.0,0.0,9
Azerbaijan,2020-02-26,0,0,0.0,0.0,9
United_Arab_Emirates,2020-02-26,4,0,0.0,0.0,9
Armenia,2020-02-26,0,0,0.0,0.0,9
Switzerland,2020-02-26,0,0,0.0,0.0,9
United_Kingdom,2020-02-26,1,0,0.0,0.0,9
Canada,2020-02-26,1,0,0.0,0.0,9
Brazil,2020-02-26,0,0,0.0,0.0,9
Lebanon,2020-02-26,1,0,0.0,0.0,9
North_Macedonia,2020-02-26,0,0,0.0,0.0,9
Luxembourg,2020-02-26,0,0,0.0,0.0,9
Romania,2020-02-26,0,0,0.0,0.0,9
Austria,2020-02-26,0,0,0.0,0.0,9
Dominican_Republic,2020-02-26,0,0,0.0,0.0,9
Nepal,2020-02-26,0,0,0.0,0.0,9
Egypt,2020-02-26,0,0,0.0,0.0,9
Bahrain,2020-02-26,1,0,0.0,0.0,9
Pakistan,2020-02-26,0,0,0.0,0.0,9
Vietnam,2020-02-26,0,0,0.0,0.0,9
Netherlands,2020-02-26,0,0,0.0,0.0,9
Italy,2020-02-27,129,18,10.285714285714286,33.33333333333335,1
South_Korea,2020-02-27,732,104,59.42857142857143,33.33333333333335,1
Taiwan,2020-02-27,8,1,0.5714285714285714,33.33333333333333,3
Iran,2020-02-27,43,6,3.4285714285714284,33.33333333333333,3
United_States_of_America,2020-02-27,20,2,1.1428571428571428,33.33333333333333,3
Australia,2020-02-27,7,1,0.5714285714285714,33.33333333333333,3
Japan,2020-02-27,85,12,8.571428571428571,15.384615384615374,7
Cases_on_an_international_conveyance_Japan,2020-02-27,336,48,44.57142857142857,2.631578947368407,8
Russia,2020-02-27,0,0,0.0,0.0,9
Sweden,2020-02-27,0,0,0.0,0.0,9
Philippines,2020-02-27,0,0,0.0,0.0,9
Malaysia,2020-02-27,0,0,0.0,0.0,9
Iraq,2020-02-27,0,0,0.0,0.0,9
Germany,2020-02-27,0,0,0.0,0.0,9
Afghanistan,2020-02-27,0,0,0.0,0.0,9
Cambodia,2020-02-27,0,0,0.0,0.0,9
San_Marino,2020-02-27,0,0,0.0,0.0,9
France,2020-02-27,0,0,0.0,0.0,9
Greece,2020-02-27,0,0,0.0,0.0,9
Algeria,2020-02-27,0,0,0.0,0.0,9
Belgium,2020-02-27,0,0,0.0,0.0,9
Ecuador,2020-02-27,0,0,0.0,0.0,9
Qatar,2020-02-27,0,0,0.0,0.0,9
Finland,2020-02-27,0,0,0.0,0.0,9
India,2020-02-27,0,0,0.0,0.0,9
Belarus,2020-02-27,0,0,0.0,0.0,9
Kuwait,2020-02-27,3,0,0.0,0.0,9
New_Zealand,2020-02-27,0,0,0.0,0.0,9
Croatia,2020-02-27,0,0,0.0,0.0,9
Nigeria,2020-02-27,0,0,0.0,0.0,9
Sri_Lanka,2020-02-27,0,0,0.0,0.0,9
Lithuania,2020-02-27,0,0,0.0,0.0,9
Norway,2020-02-27,0,0,0.0,0.0,9
Spain,2020-02-27,0,0,0.0,0.0,9
Czechia,2020-02-27,0,0,0.0,0.0,9
Denmark,2020-02-27,0,0,0.0,0.0,9
Ireland,2020-02-27,0,0,0.0,0.0,9
Thailand,2020-02-27,1,0,0.0,0.0,9
Monaco,2020-02-27,0,0,0.0,0.0,9
Iceland,2020-02-27,0,0,0.0,0.0,9
Israel,2020-02-27,2,0,0.0,0.0,9
Oman,2020-02-27,0,0,0.0,0.0,9
Mexico,2020-02-27,1,0,0.0,0.0,9
Estonia,2020-02-27,0,0,0.0,0.0,9
Georgia,2020-02-27,0,0,0.0,0.0,9
Indonesia,2020-02-27,0,0,0.0,0.0,9
Azerbaijan,2020-02-27,0,0,0.0,0.0,9
United_Arab_Emirates,2020-02-27,4,0,0.0,0.0,9
Armenia,2020-02-27,0,0,0.0,0.0,9
Switzerland,2020-02-27,0,0,0.0,0.0,9
United_Kingdom,2020-02-27,1,0,0.0,0.0,9
Canada,2020-02-27,1,0,0.0,0.0,9
Brazil,2020-02-27,0,0,0.0,0.0,9
Lebanon,2020-02-27,1,0,0.0,0.0,9
North_Macedonia,2020-02-27,0,0,0.0,0.0,9
Luxembourg,2020-02-27,0,0,0.0,0.0,9
Romania,2020-02-27,0,0,0.0,0.0,9
Austria,2020-02-27,0,0,0.0,0.0,9
Dominican_Republic,2020-02-27,0,0,0.0,0.0,9
Nepal,2020-02-27,0,0,0.0,0.0,9
Egypt,2020-02-27,0,0,0.0,0.0,9
Bahrain,2020-02-27,1,0,0.0,0.0,9
Pakistan,2020-02-27,0,0,0.0,0.0,9
Vietnam,2020-02-27,0,0,0.0,0.0,9
Netherlands,2020-02-27,0,0,0.0,0.0,9
Taiwan,2020-02-28,8,1,0.7142857142857143,25.0,1
Italy,2020-02-28,129,18,12.857142857142858,25.0,1
South_Korea,2020-02-28,732,104,74.28571428571429,25.0,1
Iran,2020-02-28,43,6,4.285714285714286,25.0,1
United_States_of_America,2020-02-28,20,2,1.4285714285714286,25.0,1
Australia,2020-02-28,7,1,0.7142857142857143,25.0,1
Japan,2020-02-28,85,12,9.714285714285714,13.33333333333333,7
Cases_on_an_international_conveyance_Japan,2020-02-28,336,48,45.714285714285715,2.564102564102577,8
Russia,2020-02-28,0,0,0.0,0.0,9
Sweden,2020-02-28,0,0,0.0,0.0,9
Philippines,2020-02-28,0,0,0.0,0.0,9
Malaysia,2020-02-28,0,0,0.0,0.0,9
Iraq,2020-02-28,0,0,0.0,0.0,9
Germany,2020-02-28,0,0,0.0,0.0,9
Afghanistan,2020-02-28,0,0,0.0,0.0,9
Cambodia,2020-02-28,0,0,0.0,0.0,9
San_Marino,2020-02-28,0,0,0.0,0.0,9
France,2020-02-28,0,0,0.0,0.0,9
Greece,2020-02-28,0,0,0.0,0.0,9
Algeria,2020-02-28,0,0,0.0,0.0,9
Belgium,2020-02-28,0,0,0.0,0.0,9
Ecuador,2020-02-28,0,0,0.0,0.0,9
Qatar,2020-02-28,0,0,0.0,0.0,9
Finland,2020-02-28,0,0,0.0,0.0,9
India,2020-02-28,0,0,0.0,0.0,9
Belarus,2020-02-28,0,0,0.0,0.0,9
Kuwait,2020-02-28,3,0,0.0,0.0,9
New_Zealand,2020-02-28,0,0,0.0,0.0,9
Croatia,2020-02-28,0,0,0.0,0.0,9
Nigeria,2020-02-28,0,0,0.0,0.0,9
Sri_Lanka,2020-02-28,0,0,0.0,0.0,9
Lithuania,2020-02-28,0,0,0.0,0.0,9
Norway,2020-02-28,0,0,0.0,0.0,9
Spain,2020-02-28,0,0,0.0,0.0,9
Czechia,2020-02-28,0,0,0.0,0.0,9
Denmark,2020-02-28,0,0,0.0,0.0,9
Ireland,2020-02-28,0,0,0.0,0.0,9
Thailand,2020-02-28,1,0,0.0,0.0,9
Monaco,2020-02-28,0,0,0.0,0.0,9
Iceland,2020-02-28,0,0,0.0,0.0,9
Israel,2020-02-28,2,0,0.0,0.0,9
Oman,2020-02-28,0,0,0.0,0.0,9
Mexico,2020-02-28,1,0,0.0,0.0,9
Estonia,2020-02-28,0,0,0.0,0.0,9
Georgia,2020-02-28,0,0,0.0,0.0,9
Indonesia,2020-02-28,0,0,0.0,0.0,9
Azerbaijan,2020-02-28,0,0,0.0,0.0,9
United_Arab_Emirates,2020-02-28,4,0,0.0,0.0,9
Armenia,2020-02-28,0,0,0.0,0.0,9
Switzerland,2020-02-28,0,0,0.0,0.0,9
United_Kingdom,2020-02-28,1,0,0.0,0.0,9
Canada,2020-02-28,1,0,0.0,0.0,9
Brazil,2020-02-28,0,0,0.0,0.0,9
Lebanon,2020-02-28,1,0,0.0,0.0,9
North_Macedonia,2020-02-28,0,0,0.0,0.0,9
Luxembourg,2020-02-28,0,0,0.0,0.0,9
Romania,2020-02-28,0,0,0.0,0.0,9
Austria,2020-02-28,0,0,0.0,0.0,9
Dominican_Republic,2020-02-28,0,0,0.0,0.0,9
Nepal,2020-02-28,0,0,0.0,0.0,9
Egypt,2020-02-28,0,0,0.0,0.0,9
Bahrain,2020-02-28,1,0,0.0,0.0,9
Pakistan,2020-02-28,0,0,0.0,0.0,9
Vietnam,2020-02-28,0,0,0.0,0.0,9
Netherlands,2020-02-28,0,0,0.0,0.0,9
Iran,2020-02-29,43,6,5.142857142857143,20.000000000000018,1
Taiwan,2020-02-29,8,1,0.8571428571428571,19.999999999999996,2
Italy,2020-02-29,129,18,15.428571428571429,19.999999999999996,2
South_Korea,2020-02-29,732,104,89.14285714285714,19.999999999999996,2
United_States_of_America,2020-02-29,20,2,1.7142857142857142,19.999999999999996,2
Australia,2020-02-29,7,1,0.8571428571428571,19.999999999999996,2
Japan,2020-02-29,85,12,10.857142857142858,11.764705882352967,7
Cases_on_an_international_conveyance_Japan,2020-02-29,336,48,46.857142857142854,2.499999999999991,8
Russia,2020-02-29,0,0,0.0,0.0,9
Sweden,2020-02-29,0,0,0.0,0.0,9
Philippines,2020-02-29,0,0,0.0,0.0,9
Malaysia,2020-02-29,0,0,0.0,0.0,9
Iraq,2020-02-29,0,0,0.0,0.0,9
Germany,2020-02-29,0,0,0.0,0.0,9
Afghanistan,2020-02-29,0,0,0.0,0.0,9
Cambodia,2020-02-29,0,0,0.0,0.0,9
San_Marino,2020-02-29,0,0,0.0,0.0,9
France,2020-02-29,0,0,0.0,0.0,9
Greece,2020-02-29,0,0,0.0,0.0,9
Algeria,2020-02-29,0,0,0.0,0.0,9
Belgium,2020-02-29,0,0,0.0,0.0,9
Ecuador,2020-02-29,0,0,0.0,0.0,9
Qatar,2020-02-29,0,0,0.0,0.0,9
Finland,2020-02-29,0,0,0.0,0.0,9
India,2020-02-29,0,0,0.0,0.0,9
Belarus,2020-02-29,0,0,0.0,0.0,9
Kuwait,2020-02-29,3,0,0.0,0.0,9
New_Zealand,2020-02-29,0,0,0.0,0.0,9
Croatia,2020-02-29,0,0,0.0,0.0,9
Nigeria,2020-02-29,0,0,0.0,0.0,9
Sri_Lanka,2020-02-29,0,0,0.0,0.0,9
Lithuania,2020-02-29,0,0,0.0,0.0,9
Norway,2020-02-29,0,0,0.0,0.0,9
Spain,2020-02-29,0,0,0.0,0.0,9
Czechia,2020-02-29,0,0,0.0,0.0,9
Denmark,2020-02-29,0,0,0.0,0.0,9
Ireland,2020-02-29,0,0,0.0,0.0,9
Thailand,2020-02-29,1,0,0.0,0.0,9
Monaco,2020-02-29,0,0,0.0,0.0,9
Iceland,2020-02-29,0,0,0.0,0.0,9
Israel,2020-02-29,2,0,0.0,0.0,9
Oman,2020-02-29,0,0,0.0,0.0,9
Mexico,2020-02-29,1,0,0.0,0.0,9
Estonia,2020-02-29,0,0,0.0,0.0,9
Georgia,2020-02-29,0,0,0.0,0.0,9
Indonesia,2020-02-29,0,0,0.0,0.0,9
Azerbaijan,2020-02-29,0,0,0.0,0.0,9
United_Arab_Emirates,2020-02-29,4,0,0.0,0.0,9
Armenia,2020-02-29,0,0,0.0,0.0,9
Switzerland,2020-02-29,0,0,0.0,0.0,9
United_Kingdom,2020-02-29,1,0,0.0,0.0,9
Canada,2020-02-29,1,0,0.0,0.0,9
Brazil,2020-02-29,0,0,0.0,0.0,9
Lebanon,2020-02-29,1,0,0.0,0.0,9
North_Macedonia,2020-02-29,0,0,0.0,0.0,9
Luxembourg,2020-02-29,0,0,0.0,0.0,9
Romania,2020-02-29,0,0,0.0,0.0,9
Austria,2020-02-29,0,0,0.0,0.0,9
Dominican_Republic,2020-02-29,0,0,0.0,0.0,9
Nepal,2020-02-29,0,0,0.0,0.0,9
Egypt,2020-02-29,0,0,0.0,0.0,9
Bahrain,2020-02-29,1,0,0.0,0.0,9
Pakistan,2020-02-29,0,0,0.0,0.0,9
Vietnam,2020-02-29,0,0,0.0,0.0,9
Netherlands,2020-02-29,0,0,0.0,0.0,9
Taiwan,2020-03-01,8,1,1.0,16.666666666666675,1
Italy,2020-03-01,129,18,18.0,16.666666666666675,1
South_Korea,2020-03-01,732,104,104.0,16.666666666666675,1
United_States_of_America,2020-03-01,20,2,2.0,16.666666666666675,1
Australia,2020-03-01,7,1,1.0,16.666666666666675,1
Iran,2020-03-01,43,6,6.0,16.66666666666665,6
Japan,2020-03-01,85,12,12.0,10.526315789473673,7
Cases_on_an_international_conveyance_Japan,2020-03-01,336,48,48.0,2.4390243902439046,8
Russia,2020-03-01,0,0,0.0,0.0,9
Sweden,2020-03-01,0,0,0.0,0.0,9
Philippines,2020-03-01,0,0,0.0,0.0,9
Malaysia,2020-03-01,0,0,0.0,0.0,9
Iraq,2020-03-01,0,0,0.0,0.0,9
